lpermno,gvkey,datadate,SIC4,FF12,fyear,l1_TA,l1_lnTA,l1_RD_A,l1_ROA,l1_ROE,l1_LEVERAGE,l1_DY,l1_CPNA,l1_CEOAge,l1_CEOChair,l1_CEOTenure,l1_CEOFemale,CEOPay,lnCEOPay
12486,4130,30sep2018,3827,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,27.015459,3.2964094,.031034127,.075368598,.11559749,.1108018,0,.090510458,,,,,,
42200,4145,31dec2018,3826,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,5655.6919,8.6404181,.022885142,.025755718,.062676072,.32933122,.0038293216,.034322076,61,1,10,0,12770.935,16.362682
31480,4186,31dec2018,3420,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",2018,163.83455,5.0988569,.020843487,.028590374,.058034532,.19962257,.016826004,.1444786,,,,,,
85082,4193,31dec2018,6798,Finance,2018,1813.4916,7.5030093,0,.042587604,.1109888,.5674125,.028513238,8.1916642e-06,55,0,2,0,5696.3818,15.555342
14276,4194,31dec2018,3577,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,1584.8846,7.3682671,.031048624,.056239016,1.6842105,.2360867,0,.25977859,55,0,4,0,903.52722,13.714062
31500,4201,31oct2018,6282,Finance,2018,2164.1531,7.6797843,0,.12103946,.27895206,.27089995,.022785813,1.3228407,59,1,11,0,11253.807,16.236217
70578,4213,31dec2018,2842,Chemicals and Allied Products,2018,18534.33,9.8273802,.01006893,.07556206,.19799173,.36682463,.011328067,.010703255,58,1,14,0,8192.54,15.918735
31668,4225,28feb2019,5190,"Wholesale, Retail, and Some Services (Laundries, Repair Shops)",2018,57.212757,4.0467768,0,.084630236,.25561219,.33602181,0,.046232469,,,,,,
82855,4241,31dec2018,4911,Utilities,2018,3235.0986,8.0818148,0,.028200563,.086030476,.39304775,.023757905,.002010138,50,0,3,1,2615.8086,14.777083
32062,4275,31dec2018,3823,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,12.455318,2.5221477,.060529258,.021990309,.023215551,0,0,1.8566866,,,,,,
22103,4321,30sep2018,3823,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,18187.643,9.8084974,.017356679,.0838736,.18846066,.23768441,.030553788,.18527259,62,1,18,0,14152.941,16.465433
81124,4322,31mar2019,3651,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",2018,44.340561,3.7918999,0,-.14345542,-.16927335,0,0,6.1696444,,,,,,
32548,4341,31dec2018,3714,"Consumer Durables -- Cars, TV's, Furniture, Household Appliances",2018,540.65826,6.2927876,.018898673,.041771136,.14046638,.321183,0,.0079589002,,,,,,
32791,4367,31dec2018,1381,"Oil, Gas, and Coal Extraction and Products",2018,9049.7197,9.1104889,.016210116,-.28860161,4.4936104,.78885812,0,.067111887,58,0,1,0,8156.9399,15.91438
32986,4383,30sep2018,4924,Utilities,2018,9980.5918,9.2083979,0,.035602361,.098164603,.3269695,.021469466,.0024627938,66,1,8,0,3650.8679,15.110476
14813,4384,31dec2018,7374,"Business Equipment -- Computers, Software, and Electronic Equipment",2018,13.980782,2.6376836,0,-2.0808873,-4.2412019,.11714704,0,135.89091,,,,,,
47511,4390,28feb2019,2761,"Manufacturing -- Machinery, Trucks, Planes, Off Furn, Paper, Com Printing",2018,305.87161,5.7231655,0,.099435709,.12517194,.091063902,.044871796,.41263416,68,0,21,0,2917.6724,14.886296
33137,4409,31dec2018,2836,"Healthcare, Medical Equipment, and Drugs",2018,8.8315306,2.1783283,0,.57243484,.59547246,0,.55555558,3.6764996,,,,,,
33209,4418,31jul2018,8071,"Healthcare, Medical Equipment, and Drugs",2018,99.962868,4.6047988,.027195467,-.023257326,-.028175354,.008396415,0,1.4751713,74,1,42,0,1174.2782,13.976164
52476,4423,31dec2018,7323,"Other -- Mines, Constr, BldMt, Trans, Hotels, Bus Serv, Entertainment",2018,6715.937,8.8122387,0,.081192799,.18501134,.37386292,.013229308,.052039094,57,0,13,0,1964.8396,14.490921
